X,Y,Population2030,Gridconnected-2012,Split,SA,MG,MINIMUMCOST,MINIMUMDISTANCE,DistancefromtheHVgrid(meters),Gridextensionsforthosegainingaccess,Urban/RuralSplit,Gainingaccesssettlements,Urbangainingaccesspopulation,Ruralgainingaccesspopulation,,,Urbangainingaccessinkm,Urbanpopulationgainingaccess,Urbangainingaccesssettlements,,GridUrbanPopulation,GridUrbanSettlements,MicroGridUrbanPopulation,MicroGridUrbanSettlements,,,,,,Split300,SA300,MG300,MINIMUMCOST300,MINIMUMDISTANCE300,,Split50,SA50,MG50,MINIMUMCOST50,MINIMUMDISTANCE50,,,GridUrbanPopulation,126761278,inhabitants
38.616667,10.7,19005,0,MicroGrid,,Diesel,0.301554591,17500,52373.68066,0,Urban,0,0,0,,,,,,,0,0,19005,1,,,,,,MicroGrid,,Diesel,0.301554591,17500,,StandAlone,Diesel,,0.325373296,0.7823,,,,,
39.016667,11.266667,11250,0,MicroGrid,,Diesel,0.305760009,7500,50891.12248,0,Urban,0,0,0,,,,,,,0,0,11250,1,,,,,,MicroGrid,,Diesel,0.305760009,7500,,StandAlone,Diesel,,0.333784133,0.8696,,,,,
38.95,9.483333,13765,0,Grid,,,0.178265085,2500,22020.12908,2500,Urban,1,13765,0,,,,,,,13765,1,0,0,,,,,,Grid,,,0.178265085,2500,,Grid,,,0.206227845,0.206227845,,,,,
37.866667,9.233333,16018,0,Grid,,,0.177260811,5000,20611.99334,5000,Urban,1,16018,0,,,,,,,16018,1,0,0,,,,,,Grid,,,0.177260811,5000,,Grid,,,0.20360933,0.20360933,,,,,
37.833333,9.316667,16246,0,Grid,,,0.178191549,7500,30312.51435,7500,Urban,1,16246,0,,,,,,,16246,1,0,0,,,,,,Grid,,,0.178191549,7500,,Grid,,,0.20569051,0.20569051,,,,,
39.766667,12.45,8490,0,Grid,,,0.185300398,5000,15608.50974,5000,Urban,1,8490,0,,,,,,,8490,1,0,0,,,,,,Grid,,,0.185300398,5000,,Grid,,,0.218694784,0.218694784,,,,,
38.966667,9.783333,15418,0,Grid,,,0.178228233,5000,25154.21592,5000,Urban,1,15418,0,,,,,,,15418,1,0,0,,,,,,Grid,,,0.178228233,5000,,Grid,,,0.204931427,0.204931427,,,,,
38.5,9.4,13094,0,Grid,,,0.178713376,2500,12854.42529,2500,Urban,1,13094,0,,,,,,,13094,1,0,0,,,,,,Grid,,,0.178713376,2500,,Grid,,,0.206334447,0.206334447,,,,,
39.433333,8.666667,10623,1,Grid,,,0,2500,3126.361211,0,Urban,0,0,0,,,,,,,10623,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.783333,8.283333,18944,1,Grid,,,0,2500,5021.988089,0,Urban,0,0,0,,,,,,,18944,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.983333,8.533333,22781,1,Grid,,,0,2500,769.467536,0,Urban,0,0,0,,,,,,,22781,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.25,9,16028,1,Grid,,,0,2500,6018.052094,0,Urban,0,0,0,,,,,,,16028,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
36.783333,6.55,6447,0,Grid,,,0.190897798,7500,29549.19291,7500,Urban,1,6447,0,,,,,,,6447,1,0,0,,,,,,Grid,,,0.190897798,7500,,Grid,,,0.231467843,0.231467843,,,,,
37.8,6.816667,57126,1,Grid,,,0,2500,3651.059049,0,Urban,0,0,0,,,,,,,57126,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
35.8,10.583333,491,0,StandAlone,PV,,0.447,0.447,89227.11649,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.374865238,0,,StandAlone,PV,,0.447,0.447,,,,,
38.266667,6.316667,106603,1,Grid,,,0,2500,3450.567517,0,Urban,0,0,0,,,,,,,106603,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.416667,6.6,68008,1,Grid,,,0,2500,5648.213011,0,Urban,0,0,0,,,,,,,68008,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.283333,8.45,37397,1,Grid,,,0,2500,5376.239612,0,Urban,0,0,0,,,,,,,37397,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.433333,10.6,16451,0,Grid,,,0.177265768,5000,31932.181,5000,Urban,1,16451,0,,,,,,,16451,1,0,0,,,,,,Grid,,,0.177265768,5000,,Grid,,,0.204049248,0.204049248,,,,,
35.283333,8.416667,10806,0,Grid,,,0.185998593,15000,9047.407784,15000,Urban,1,10806,0,,,,,,,10806,1,0,0,,,,,,Grid,,,0.185998593,15000,,Grid,,,0.221596773,0.221596773,,,,,
37.7,11.916667,24219,1,Grid,,,0,2500,2759.298792,0,Urban,0,0,0,,,,,,,24219,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
35.766667,6.966667,12898,0,Grid,,,0.179800909,5000,10232.80772,5000,Urban,1,12898,0,,,,,,,12898,1,0,0,,,,,,Grid,,,0.179800909,5000,,Grid,,,0.208289316,0.208289316,,,,,
39.683333,11.833333,20005,1,Grid,,,0,2500,3938.985327,0,Urban,0,0,0,,,,,,,20005,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
36.416667,5.816667,6871,0,MicroGrid,,Diesel,0.310858338,40000,73770.43348,0,Urban,0,0,0,,,,,,,0,0,6871,1,,,,,,MicroGrid,,Diesel,0.310858338,40000,,StandAlone,Diesel,,0.343980789,0.7823,,,,,
39.6,11.5,17542,1,Grid,,,0,2500,1792.58275,0,Urban,0,0,0,,,,,,,17542,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.596667,14.121667,18505,1,Grid,,,0,2500,118.646288,0,Urban,0,0,0,,,,,,,18505,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.599167,13.791944,12053,1,Grid,,,0,2500,994.805463,0,Urban,0,0,0,,,,,,,12053,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.183333,7.766667,25621,0,Grid,,,0.176564315,10000,42550.11943,10000,Urban,1,25621,0,,,,,,,25621,1,0,0,,,,,,Grid,,,0.176564315,10000,,Grid,,,0.202064497,0.202064497,,,,,
37.516667,6.35,23026,1,Grid,,,0,2500,8079.21064,0,Urban,0,0,0,,,,,,,23026,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.616667,11.55,17584,1,Grid,,,0,2500,252.817754,0,Urban,0,0,0,,,,,,,17584,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
36.116667,7.3,11365,1,Grid,,,0,2500,7773.139884,0,Urban,0,0,0,,,,,,,11365,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.85,9.566667,14667,0,Grid,,,0.178186493,2500,11591.43488,2500,Urban,1,14667,0,,,,,,,14667,1,0,0,,,,,,Grid,,,0.178186493,2500,,Grid,,,0.20551465,0.20551465,,,,,
39.079444,14.601389,14265,0,MicroGrid,,Diesel,0.303718673,15000,54042.95074,0,Urban,0,0,0,,,,,,,0,0,14265,1,,,,,,MicroGrid,,Diesel,0.303718673,15000,,StandAlone,PV,,0.329701459,0.447,,,,,
39.414722,14.19,32427,1,Grid,,,0,2500,7075.972806,0,Urban,0,0,0,,,,,,,32427,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
40.816667,9.133333,10999,1,Grid,,,0,2500,6451.474216,0,Urban,0,0,0,,,,,,,10999,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
41.766667,9.45,37147,1,Grid,,,0,2500,6682.24985,0,Urban,0,0,0,,,,,,,37147,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
41.866667,9.35,37159,1,Grid,,,0,2500,4114.332357,0,Urban,0,0,0,,,,,,,37159,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.633333,12.233333,8362,0,Grid,,,0.18693452,7500,49321.69627,7500,Urban,1,8362,0,,,,,,,8362,1,0,0,,,,,,Grid,,,0.18693452,7500,,Grid,,,0.221674226,0.221674226,,,,,
36.516667,7.95,30488,1,Grid,,,0,2500,3208.245858,0,Urban,0,0,0,,,,,,,30488,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.633333,10.483333,13291,0,Grid,,,0.184309038,17500,46899.57532,17500,Urban,1,13291,0,,,,,,,13291,1,0,0,,,,,,Grid,,,0.184309038,17500,,Grid,,,0.217760117,0.217760117,,,,,
37.866667,8.2,28684,1,Grid,,,0,2500,3065.921029,0,Urban,0,0,0,,,,,,,28684,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.973333,14.253056,18062,0,Grid,,,0.176765126,7500,14556.40671,7500,Urban,1,18062,0,,,,,,,18062,1,0,0,,,,,,Grid,,,0.176765126,7500,,Grid,,,0.203195862,0.203195862,,,,,
39.0175,14.285278,20085,0,Grid,,,0.176023247,7500,20228.85609,7500,Urban,1,20085,0,,,,,,,20085,1,0,0,,,,,,Grid,,,0.176023247,7500,,Grid,,,0.200982231,0.200982231,,,,,
35.2,8,558,0,StandAlone,Diesel,,1.277,1.277,31541.66969,1.277,Rural,1,0,558,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.369435836,0,,StandAlone,Diesel,,1.277,1.277,,,,,
36.55,8.466667,8339,0,Grid,,,0.189729687,12500,19604.86171,12500,Urban,1,8339,0,,,,,,,8339,1,0,0,,,,,,Grid,,,0.189729687,12500,,Grid,,,0.22722975,0.22722975,,,,,
38.683333,8.833333,18801,1,Grid,,,0,2500,509.051572,0,Urban,0,0,0,,,,,,,18801,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.716667,4.916667,167,0,StandAlone,Diesel,,0.5204,0.5204,47953.33386,0.5204,Rural,1,0,167,,,,,,,0,0,0,0,,,,,,StandAlone,Diesel,,0.5204,0,,StandAlone,Diesel,,0.5204,0.5204,,,,,
38.116667,8.15,27862,0,Grid,,,0.176022965,7500,24804.13114,7500,Urban,1,27862,0,,,,,,,27862,1,0,0,,,,,,Grid,,,0.176022965,7500,,Grid,,,0.20098185,0.20098185,,,,,
38.916667,11.633333,15561,0,Grid,,,0.177992066,5000,9761.191503,5000,Urban,1,15561,0,,,,,,,15561,1,0,0,,,,,,Grid,,,0.177992066,5000,,Grid,,,0.204626921,0.204626921,,,,,
36.6,8.25,8440,0,Grid,,,0.189307987,12500,16658.07529,12500,Urban,1,8440,0,,,,,,,8440,1,0,0,,,,,,Grid,,,0.189307987,12500,,Grid,,,0.226585629,0.226585629,,,,,
38.2,8.183333,27782,0,Grid,,,0.176022968,7500,19791.59564,7500,Urban,1,27782,0,,,,,,,27782,1,0,0,,,,,,Grid,,,0.176022968,7500,,Grid,,,0.200981853,0.200981853,,,,,
34.883333,9.4,7842,0,Grid,,,0.190468758,12500,48663.08937,12500,Urban,1,7842,0,,,,,,,7842,1,0,0,,,,,,Grid,,,0.190468758,12500,,Grid,,,0.230419758,0.230419758,,,,,
38.666667,9.566667,18831,1,Grid,,,0,2500,8220.735794,0,Urban,0,0,0,,,,,,,18831,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.666667,9.633333,18827,1,Grid,,,0,2500,7918.61333,0,Urban,0,0,0,,,,,,,18827,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.683333,9.65,19250,1,Grid,,,0,2500,6042.504053,0,Urban,0,0,0,,,,,,,19250,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.016667,9.916667,15365,0,Grid,,,0.178962993,7500,18842.65407,7500,Urban,1,15365,0,,,,,,,15365,1,0,0,,,,,,Grid,,,0.178962993,7500,,Grid,,,0.20634188,0.20634188,,,,,
39.466667,8.466667,10623,0,Grid,,,0.183204788,7500,15786.50122,7500,Urban,1,10623,0,,,,,,,10623,1,0,0,,,,,,Grid,,,0.183204788,7500,,Grid,,,0.215776106,0.215776106,,,,,
38.2,9.3,15035,0,Grid,,,0.178162053,5000,21263.86307,5000,Urban,1,15035,0,,,,,,,15035,1,0,0,,,,,,Grid,,,0.178162053,5000,,Grid,,,0.205834025,0.205834025,,,,,
37.15,9.333333,1274,0,StandAlone,Diesel,,0.317996887,0.4622,28094.97091,0.4622,Rural,1,0,1274,,,,,,,0,0,0,0,,,,,,Grid,,,0.237191967,5000,,StandAlone,Diesel,,0.317996887,0.4622,,,,,
38.616667,9.666667,19259,0,Grid,,,0.175359359,2500,13171.58778,2500,Urban,1,19259,0,,,,,,,19259,1,0,0,,,,,,Grid,,,0.175359359,2500,,Grid,,,0.200202021,0.200202021,,,,,
38.516667,9.816667,13336,0,Grid,,,0.179072839,2500,23736.72799,2500,Urban,1,13336,0,,,,,,,13336,1,0,0,,,,,,Grid,,,0.179072839,2500,,Grid,,,0.207337464,0.207337464,,,,,
38.566667,9.916667,19938,0,Grid,,,0.175094173,2500,23283.38968,2500,Urban,1,19938,0,,,,,,,19938,1,0,0,,,,,,Grid,,,0.175094173,2500,,Grid,,,0.199114031,0.199114031,,,,,
38.366667,9.916667,13285,0,Grid,,,0.180590581,7500,42565.18055,7500,Urban,1,13285,0,,,,,,,13285,1,0,0,,,,,,Grid,,,0.180590581,7500,,Grid,,,0.210319617,0.210319617,,,,,
38.483333,9.633333,12965,0,Grid,,,0.178969127,2500,23853.51812,2500,Urban,1,12965,0,,,,,,,12965,1,0,0,,,,,,Grid,,,0.178969127,2500,,Grid,,,0.206703153,0.206703153,,,,,
38.583333,9.95,19938,0,Grid,,,0.175094173,2500,24556.72973,2500,Urban,1,19938,0,,,,,,,19938,1,0,0,,,,,,Grid,,,0.175094173,2500,,Grid,,,0.199114031,0.199114031,,,,,
35.716667,8.333333,8557,1,Grid,,,0,2500,755.981898,0,Urban,0,0,0,,,,,,,8557,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
35.816667,8.333333,8551,1,Grid,,,0,2500,1453.853887,0,Urban,0,0,0,,,,,,,8551,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
35.85,8.35,8551,1,Grid,,,0,2500,347.265988,0,Urban,0,0,0,,,,,,,8551,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.5,9.816667,13072,0,Grid,,,0.178758681,2500,25529.48745,2500,Urban,1,13072,0,,,,,,,13072,1,0,0,,,,,,Grid,,,0.178758681,2500,,Grid,,,0.206396929,0.206396929,,,,,
38.083333,4.883333,877,0,StandAlone,Diesel,,0.5204,0.5204,14961.92528,0.5204,Rural,1,0,877,,,,,,,0,0,0,0,,,,,,Grid,,,0.28178657,10000,,StandAlone,Diesel,,0.5204,0.5204,,,,,
34.55,9.916667,4944,0,Grid,,,0.196335573,7500,14192.29572,7500,Urban,1,4944,0,,,,,,,4944,1,0,0,,,,,,Grid,,,0.196335573,7500,,StandAlone,Diesel,,0.242244273,0.7241,,,,,
35.066667,9.416667,8231,0,Grid,,,0.190173527,12500,34285.9918,12500,Urban,1,8231,0,,,,,,,8231,1,0,0,,,,,,Grid,,,0.190173527,12500,,Grid,,,0.227934374,0.227934374,,,,,
38.85,11.316667,11243,0,Grid,,,0.184598021,12500,44839.799,12500,Urban,1,11243,0,,,,,,,11243,1,0,0,,,,,,Grid,,,0.184598021,12500,,Grid,,,0.217436573,0.217436573,,,,,
39.586111,14.345,15024,0,Grid,,,0.178834816,7500,15106.98711,7500,Urban,1,15024,0,,,,,,,15024,1,0,0,,,,,,Grid,,,0.178834816,7500,,Grid,,,0.207173642,0.207173642,,,,,
37.9,10.433333,16028,1,Grid,,,0,2500,6075.691234,0,Urban,0,0,0,,,,,,,16028,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
36.766667,7.75,31665,1,Grid,,,0,2500,3057.026242,0,Urban,0,0,0,,,,,,,31665,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.7,10.133333,14581,0,Grid,,,0.178876006,7500,19962.96117,7500,Urban,1,14581,0,,,,,,,14581,1,0,0,,,,,,Grid,,,0.178876006,7500,,Grid,,,0.206785133,0.206785133,,,,,
39.133333,11.966667,9170,0,Grid,,,0.185345304,7500,12711.82125,7500,Urban,1,9170,0,,,,,,,9170,1,0,0,,,,,,Grid,,,0.185345304,7500,,Grid,,,0.219997159,0.219997159,,,,,
37.433333,10.6,14667,1,Grid,,,0,2500,4175.387221,0,Urban,0,0,0,,,,,,,14667,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.066667,7.9,51688,0,Grid,,,0.176022102,7500,40311.21354,7500,Urban,1,51688,0,,,,,,,51688,1,0,0,,,,,,Grid,,,0.176022102,7500,,Grid,,,0.200980681,0.200980681,,,,,
38.116667,10.466667,22592,1,Grid,,,0,2500,4030.548248,0,Urban,0,0,0,,,,,,,22592,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.383333,10.6,14684,1,Grid,,,0,2500,929.323509,0,Urban,0,0,0,,,,,,,14684,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.283333,11.783333,13297,0,Grid,,,0.180568363,7500,10625.02747,7500,Urban,1,13297,0,,,,,,,13297,1,0,0,,,,,,Grid,,,0.180568363,7500,,Grid,,,0.210282353,0.210282353,,,,,
37.766667,9.233333,16053,0,Grid,,,0.177244829,5000,21594.70949,5000,Urban,1,16053,0,,,,,,,16053,1,0,0,,,,,,Grid,,,0.177244829,5000,,Grid,,,0.203613991,0.203613991,,,,,
37.916667,9.25,16171,0,Grid,,,0.177697356,5000,21995.93331,5000,Urban,1,16171,0,,,,,,,16171,1,0,0,,,,,,Grid,,,0.177697356,5000,,Grid,,,0.204648516,0.204648516,,,,,
37.5,7.983333,13964,1,Grid,,,0,2500,2566.84357,0,Urban,0,0,0,,,,,,,13964,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.933333,11.35,18310,0,Grid,,,0.177024428,7500,31317.06223,7500,Urban,1,18310,0,,,,,,,18310,1,0,0,,,,,,Grid,,,0.177024428,7500,,Grid,,,0.202729891,0.202729891,,,,,
37.833333,10.016667,12343,0,Grid,,,0.180099459,5000,15536.28273,5000,Urban,1,12343,0,,,,,,,12343,1,0,0,,,,,,Grid,,,0.180099459,5000,,Grid,,,0.20993142,0.20993142,,,,,
39.233333,8.883333,11697,0,Grid,,,0.182349749,7500,28570.93435,7500,Urban,1,11697,0,,,,,,,11697,1,0,0,,,,,,Grid,,,0.182349749,7500,,Grid,,,0.213600243,0.213600243,,,,,
37.933333,9.483333,8729,0,Grid,,,0.185602674,7500,45360.44499,7500,Urban,1,8729,0,,,,,,,8729,1,0,0,,,,,,Grid,,,0.185602674,7500,,Grid,,,0.219723012,0.219723012,,,,,
36.183333,7.75,7426,0,Grid,,,0.190804634,10000,44778.23271,10000,Urban,1,7426,0,,,,,,,7426,1,0,0,,,,,,Grid,,,0.190804634,10000,,Grid,,,0.230269612,0.230269612,,,,,
37.766667,10.083333,12343,1,Grid,,,0,2500,7508.156801,0,Urban,0,0,0,,,,,,,12343,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.35,10.45,12179,0,Grid,,,0.181267562,7500,16227.631,7500,Urban,1,12179,0,,,,,,,12179,1,0,0,,,,,,Grid,,,0.181267562,7500,,Grid,,,0.212038974,0.212038974,,,,,
38.033333,10.483333,21323,1,Grid,,,0,2500,8061.277676,0,Urban,0,0,0,,,,,,,21323,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.833333,8.133333,28825,1,Grid,,,0,2500,6670.538198,0,Urban,0,0,0,,,,,,,28825,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.783333,9.983333,12349,0,Grid,,,0.180085798,5000,10547.75731,5000,Urban,1,12349,0,,,,,,,12349,1,0,0,,,,,,Grid,,,0.180085798,5000,,Grid,,,0.209911833,0.209911833,,,,,
39,11.6,15561,0,Grid,,,0.177992066,5000,14823.04218,5000,Urban,1,15561,0,,,,,,,15561,1,0,0,,,,,,Grid,,,0.177992066,5000,,Grid,,,0.204626921,0.204626921,,,,,
37.85,10.316667,16986,1,Grid,,,0,2500,5439.419728,0,Urban,0,0,0,,,,,,,16986,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.566667,11.433333,18211,1,Grid,,,0,2500,5848.0482,0,Urban,0,0,0,,,,,,,18211,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.833333,10.25,17012,0,Grid,,,0.177658518,7500,12332.73272,7500,Urban,1,17012,0,,,,,,,17012,1,0,0,,,,,,Grid,,,0.177658518,7500,,Grid,,,0.204059612,0.204059612,,,,,
39.016667,10.666667,10514,0,Grid,,,0.181712566,2500,13922.49817,2500,Urban,1,10514,0,,,,,,,10514,1,0,0,,,,,,Grid,,,0.181712566,2500,,Grid,,,0.21260993,0.21260993,,,,,
37.85,10.15,16217,0,Grid,,,0.178233346,7500,15678.20273,7500,Urban,1,16217,0,,,,,,,16217,1,0,0,,,,,,Grid,,,0.178233346,7500,,Grid,,,0.20575878,0.20575878,,,,,
39.466667,11.5,17542,0,Grid,,,0.178022629,10000,16099.48659,10000,Urban,1,17542,0,,,,,,,17542,1,0,0,,,,,,Grid,,,0.178022629,10000,,Grid,,,0.205270524,0.205270524,,,,,
39.766667,10.283333,12288,0,Grid,,,0.181022606,7500,10310.85929,7500,Urban,1,12288,0,,,,,,,12288,1,0,0,,,,,,Grid,,,0.181022606,7500,,Grid,,,0.211703108,0.211703108,,,,,
39.8,9.366667,5051,0,Grid,,,0.19557051,7500,41457.20645,7500,Urban,1,5051,0,,,,,,,5051,1,0,0,,,,,,Grid,,,0.19557051,7500,,StandAlone,Diesel,,0.241109399,0.986,,,,,
38.916667,11.283333,11250,0,Grid,,,0.182571159,7500,49179.82164,7500,Urban,1,11250,0,,,,,,,11250,1,0,0,,,,,,Grid,,,0.182571159,7500,,Grid,,,0.2133879,0.2133879,,,,,
37.75,10.15,12338,1,Grid,,,0,2500,4879.385661,0,Urban,0,0,0,,,,,,,12338,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.733333,9.383333,11989,1,Grid,,,0,2500,1856.037652,0,Urban,0,0,0,,,,,,,11989,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
35.55,9.6,13449,0,Grid,,,0.180258872,7500,15243.50981,7500,Urban,1,13449,0,,,,,,,13449,1,0,0,,,,,,Grid,,,0.180258872,7500,,Grid,,,0.209860124,0.209860124,,,,,
35.35,7.2,20005,1,Grid,,,0,2500,6637.656366,0,Urban,0,0,0,,,,,,,20005,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.983333,11.483333,13249,0,Grid,,,0.17991369,5000,27291.37888,5000,Urban,1,13249,0,,,,,,,13249,1,0,0,,,,,,Grid,,,0.17991369,5000,,Grid,,,0.208943666,0.208943666,,,,,
39.083333,11.1,11254,0,Grid,,,0.182560504,7500,30536.08668,7500,Urban,1,11254,0,,,,,,,11254,1,0,0,,,,,,Grid,,,0.182560504,7500,,Grid,,,0.213372733,0.213372733,,,,,
39.35,11.95,15673,1,Grid,,,0,2500,2846.516447,0,Urban,0,0,0,,,,,,,15673,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.55,9.233333,10305,0,Grid,,,0.1840959,7500,35038.9504,7500,Urban,1,10305,0,,,,,,,10305,1,0,0,,,,,,Grid,,,0.1840959,7500,,Grid,,,0.217085235,0.217085235,,,,,
39.233333,10.766667,19661,1,Grid,,,0,2500,7089.966419,0,Urban,0,0,0,,,,,,,19661,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
36.85,6.266667,13307,1,Grid,,,0,2500,4943.27127,0,Urban,0,0,0,,,,,,,13307,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.883333,10.333333,16962,1,Grid,,,0,2500,4486.531001,0,Urban,0,0,0,,,,,,,16962,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.733333,10.033333,12343,1,Grid,,,0,2500,4527.280749,0,Urban,0,0,0,,,,,,,12343,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.483333,10.316667,11361,0,Grid,,,0.182281475,7500,39812.90106,7500,Urban,1,11361,0,,,,,,,11361,1,0,0,,,,,,Grid,,,0.182281475,7500,,Grid,,,0.212981676,0.212981676,,,,,
37.416667,6.516667,10173,0,Grid,,,0.183406952,7500,12211.27075,7500,Urban,1,10173,0,,,,,,,10173,1,0,0,,,,,,Grid,,,0.183406952,7500,,Grid,,,0.215470945,0.215470945,,,,,
38.3,11.25,12690,0,Grid,,,0.181000347,7500,47489.74065,7500,Urban,1,12690,0,,,,,,,12690,1,0,0,,,,,,Grid,,,0.181000347,7500,,Grid,,,0.210431303,0.210431303,,,,,
39.516667,13.883333,13336,1,Grid,,,0,2500,4969.963407,0,Urban,0,0,0,,,,,,,13336,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
36.016667,8.333333,8700,1,Grid,,,0,2500,5870.365711,0,Urban,0,0,0,,,,,,,8700,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.866667,10.116667,13964,0,Grid,,,0.180027925,7500,17893.45616,7500,Urban,1,13964,0,,,,,,,13964,1,0,0,,,,,,Grid,,,0.180027925,7500,,Grid,,,0.208391555,0.208391555,,,,,
39.366667,11.316667,18180,0,Grid,,,0.176605163,7500,27799.52224,7500,Urban,1,18180,0,,,,,,,18180,1,0,0,,,,,,Grid,,,0.176605163,7500,,Grid,,,0.20298763,0.20298763,,,,,
34.683333,8.783333,5341,0,Grid,,,0.197648687,10000,31267.99121,10000,Urban,1,5341,0,,,,,,,5341,1,0,0,,,,,,Grid,,,0.197648687,10000,,StandAlone,Diesel,,0.241962056,0.986,,,,,
39.4,11.983333,16050,1,Grid,,,0,2500,3673.783355,0,Urban,0,0,0,,,,,,,16050,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.366667,9.25,8490,0,Grid,,,0.186461263,7500,19986.35525,7500,Urban,1,8490,0,,,,,,,8490,1,0,0,,,,,,Grid,,,0.186461263,7500,,Grid,,,0.221016513,0.221016513,,,,,
38.416667,9.733333,12880,0,Grid,,,0.179142925,2500,31324.89349,2500,Urban,1,12880,0,,,,,,,12880,1,0,0,,,,,,Grid,,,0.179142925,2500,,Grid,,,0.206949661,0.206949661,,,,,
39.283333,10.866667,20080,1,Grid,,,0,2500,2579.855685,0,Urban,0,0,0,,,,,,,20080,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
41.3,9.833333,1232,0,StandAlone,Diesel,,0.4913,0.4913,35304.29376,0.4913,Rural,1,0,1232,,,,,,,0,0,0,0,,,,,,Grid,,,0.300154003,20000,,StandAlone,Diesel,,0.4913,0.4913,,,,,
41.4,9.533333,1232,1,Grid,,,0,0,17.911336,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.966667,8.85,19336,1,Grid,,,0,2500,3712.75113,0,Urban,0,0,0,,,,,,,19336,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.933333,8.8,14118,1,Grid,,,0,2500,241.919703,0,Urban,0,0,0,,,,,,,14118,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
